AOU_Code,AcceptedTSN,Admin_Sheet,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Habitat,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,NPSTaxonCode,Observer,PIF_Watchlist_Status,Plot_Name,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year
EAME,179034.0,ANTI,ANTI,Eastern Meadowlark,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Visualization,False,5 - 7.5 min,Grassland,93601.0,Kimberly Serno,False,ANTI-0103,False,Sturnella magna,Male,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,ANTI,ANTI,Grasshopper Sparrow,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Singing,True,0-2.5 min,Grassland,83867.0,Kimberly Serno,False,ANTI-0103,False,Ammodramus savannarum,Male,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,ANTI,ANTI,American Crow,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Calling,True,0-2.5 min,Grassland,87106.0,Kimberly Serno,False,ANTI-0103,False,Corvus brachyrhynchos,Undetermined,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
NOMO,178620.0,ANTI,ANTI,Northern Mockingbird,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Singing,True,0-2.5 min,Grassland,88394.0,Kimberly Serno,False,ANTI-0103,False,Mimus polyglottos,Undetermined,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,ANTI,ANTI,Grasshopper Sparrow,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Singing,False,7.5 - 10 min,Grassland,83867.0,Kimberly Serno,False,ANTI-0103,False,Ammodramus savannarum,Male,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Singing,True,0-2.5 min,Grassland,84790.0,Kimberly Serno,False,ANTI-0103,True,Spizella pusilla,Male,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,06:31:00,False,Grassland,74.1999969482422,Visualization,True,0-2.5 min,Grassland,82737.0,Kimberly Serno,False,ANTI-0103,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-13 00:00:00,,Slight effect on count,06:31:00,True,Grassland,74.1999969482422,Visualization,False,2.5 - 5 min,Grassland,82737.0,Kimberly Serno,False,ANTI-0103,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,06:21:00,,19.2000007629395,3,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,88350.0,Kimberly Serno,False,ANTI-0077,False,Thryothorus ludovicianus,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,95286.0,Kimberly Serno,False,ANTI-0077,False,Carduelis tristis,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,True,0-2.5 min,Grassland,95286.0,Kimberly Serno,False,ANTI-0077,False,Carduelis tristis,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
WAVI,179023.0,ANTI,ANTI,Warbling Vireo,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,93589.0,Kimberly Serno,False,ANTI-0077,False,Vireo gilvus,Male,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,True,0-2.5 min,Grassland,82737.0,Kimberly Serno,False,ANTI-0077,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,84781.0,Kimberly Serno,False,ANTI-0077,False,Spizella passerina,Male,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,84781.0,Kimberly Serno,False,ANTI-0077,False,Spizella passerina,Male,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
CACH,554383.0,ANTI,ANTI,Carolina Chickadee,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,0-2.5 min,Grassland,265876.0,Kimberly Serno,False,ANTI-0077,True,Poecile carolinensis,Male,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
WOTH,179777.0,ANTI,ANTI,Wood Thrush,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,False,7.5 - 10 min,Grassland,87156.0,Kimberly Serno,True,ANTI-0077,True,Hylocichla mustelina,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
CACH,554383.0,ANTI,ANTI,Carolina Chickadee,2018-07-13 00:00:00,<= 50 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,True,2.5 - 5 min,Grassland,265876.0,Kimberly Serno,False,ANTI-0077,True,Poecile carolinensis,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOMO,178620.0,ANTI,ANTI,Northern Mockingbird,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,True,2.5 - 5 min,Grassland,88394.0,Kimberly Serno,False,ANTI-0077,False,Mimus polyglottos,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
DOWO,178259.0,ANTI,ANTI,Downy Woodpecker,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,True,2.5 - 5 min,Grassland,84936.0,Kimberly Serno,False,ANTI-0077,True,Picoides pubescens,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,False,2.5 - 5 min,Grassland,84865.0,Kimberly Serno,False,ANTI-0077,False,Melanerpes carolinus,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,ANTI,ANTI,Eastern Towhee,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,False,2.5 - 5 min,Grassland,83803.0,Kimberly Serno,False,ANTI-0077,True,Pipilo erythrophthalmus,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
YBCU,177831.0,ANTI,ANTI,Yellow-billed Cuckoo,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,False,5 - 7.5 min,Grassland,89102.0,Kimberly Serno,False,ANTI-0077,False,Coccyzus americanus,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,False,5 - 7.5 min,Grassland,94228.0,Kimberly Serno,False,ANTI-0077,False,Cardinalis cardinalis,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Singing,False,5 - 7.5 min,Grassland,94257.0,Kimberly Serno,False,ANTI-0077,True,Passerina cyanea,Male,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,ANTI,ANTI,American Crow,2018-07-13 00:00:00,50 - 100 Meters,Slight effect on count,07:18:00,False,Grassland,73.9000015258789,Calling,True,0-2.5 min,Grassland,87106.0,Kimberly Serno,False,ANTI-0077,False,Corvus brachyrhynchos,Undetermined,Grassland_Site,Partly Cloudy,07:08:00,,22.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,94228.0,Elizabeth Oswald,False,ANTI-0136,False,Cardinalis cardinalis,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-07-17 00:00:00,<= 50 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Calling,False,2.5 - 5 min,Grassland,95286.0,Elizabeth Oswald,False,ANTI-0136,False,Carduelis tristis,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,84781.0,Elizabeth Oswald,False,ANTI-0136,False,Spizella passerina,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,ANTI,ANTI,Eastern Towhee,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,83803.0,Elizabeth Oswald,False,ANTI-0136,True,Pipilo erythrophthalmus,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,ANTI,ANTI,Blue-gray Gnatcatcher,2018-07-17 00:00:00,<= 50 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Calling,False,2.5 - 5 min,Grassland,88038.0,Elizabeth Oswald,False,ANTI-0136,False,Polioptila caerulea,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-17 00:00:00,<= 50 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Visualization,True,0-2.5 min,Grassland,82737.0,Elizabeth Oswald,False,ANTI-0136,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,False,2.5 - 5 min,Grassland,84781.0,Elizabeth Oswald,False,ANTI-0136,False,Spizella passerina,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,88350.0,Elizabeth Oswald,False,ANTI-0136,False,Thryothorus ludovicianus,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,94228.0,Elizabeth Oswald,False,ANTI-0136,False,Cardinalis cardinalis,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,84790.0,Elizabeth Oswald,False,ANTI-0136,True,Spizella pusilla,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-07-17 00:00:00,<= 50 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,84790.0,Elizabeth Oswald,False,ANTI-0136,True,Spizella pusilla,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,ANTI,ANTI,Eastern Towhee,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,83803.0,Elizabeth Oswald,False,ANTI-0136,True,Pipilo erythrophthalmus,Male,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,False,7.5 - 10 min,Grassland,82737.0,Elizabeth Oswald,False,ANTI-0136,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
HOWR,178541.0,ANTI,ANTI,House Wren,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,88306.0,Elizabeth Oswald,False,ANTI-0136,False,Troglodytes aedon,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
GRCA,178625.0,ANTI,ANTI,Gray Catbird,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Singing,True,0-2.5 min,Grassland,89977.0,Elizabeth Oswald,False,ANTI-0136,False,Dumetella carolinensis,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
EAKI,178279.0,ANTI,ANTI,Eastern Kingbird,2018-07-17 00:00:00,50 - 100 Meters,Slight effect on count,05:54:00,False,Grassland,84.1999969482422,Calling,False,5 - 7.5 min,Grassland,85757.0,Elizabeth Oswald,False,ANTI-0136,False,Tyrannus tyrannus,Undetermined,Grassland_Site,Partly Cloudy,05:44:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,ANTI,ANTI,Grasshopper Sparrow,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,83867.0,Kimberly Serno,False,ANTI-0089,False,Ammodramus savannarum,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOMO,178620.0,ANTI,ANTI,Northern Mockingbird,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,False,5 - 7.5 min,Grassland,88394.0,Kimberly Serno,False,ANTI-0089,False,Mimus polyglottos,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,84790.0,Kimberly Serno,False,ANTI-0089,True,Spizella pusilla,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,94228.0,Kimberly Serno,False,ANTI-0089,False,Cardinalis cardinalis,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,84790.0,Kimberly Serno,False,ANTI-0089,True,Spizella pusilla,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Calling,True,0-2.5 min,Grassland,95286.0,Kimberly Serno,False,ANTI-0089,False,Carduelis tristis,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,ANTI,ANTI,American Crow,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Calling,True,0-2.5 min,Grassland,87106.0,Kimberly Serno,False,ANTI-0089,False,Corvus brachyrhynchos,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,88350.0,Kimberly Serno,False,ANTI-0089,False,Thryothorus ludovicianus,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
YBCU,177831.0,ANTI,ANTI,Yellow-billed Cuckoo,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Calling,False,7.5 - 10 min,Grassland,89102.0,Kimberly Serno,False,ANTI-0089,False,Coccyzus americanus,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
BHCO,179112.0,ANTI,ANTI,Brown-headed Cowbird,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Visualization,False,7.5 - 10 min,Grassland,94215.0,Kimberly Serno,False,ANTI-0089,False,Molothrus ater,Female,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,False,7.5 - 10 min,Grassland,84781.0,Kimberly Serno,False,ANTI-0089,False,Spizella passerina,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Visualization,False,5 - 7.5 min,Grassland,94228.0,Kimberly Serno,False,ANTI-0089,False,Cardinalis cardinalis,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
EAME,179034.0,ANTI,ANTI,Eastern Meadowlark,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,93601.0,Kimberly Serno,False,ANTI-0089,False,Sturnella magna,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,ANTI,ANTI,American Crow,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Calling,False,2.5 - 5 min,Grassland,87106.0,Kimberly Serno,False,ANTI-0089,False,Corvus brachyrhynchos,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-07-13 00:00:00,<= 50 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Calling,False,2.5 - 5 min,Grassland,82737.0,Kimberly Serno,False,ANTI-0089,False,Zenaida macroura,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,ANTI,ANTI,Eastern Towhee,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,2.5 - 5 min,Grassland,83803.0,Kimberly Serno,False,ANTI-0089,True,Pipilo erythrophthalmus,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
GRCA,178625.0,ANTI,ANTI,Gray Catbird,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,2.5 - 5 min,Grassland,89977.0,Kimberly Serno,False,ANTI-0089,False,Dumetella carolinensis,Male,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
RODO,177071.0,ANTI,ANTI,Rock Dove,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Visualization,False,5 - 7.5 min,Grassland,82677.0,Kimberly Serno,False,ANTI-0089,False,Columba livia,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
NOMO,178620.0,ANTI,ANTI,Northern Mockingbird,2018-07-13 00:00:00,50 - 100 Meters,No effect on count,07:02:00,False,Grassland,73.1999969482422,Singing,True,0-2.5 min,Grassland,88394.0,Kimberly Serno,False,ANTI-0089,False,Mimus polyglottos,Undetermined,Grassland_Site,Partly Cloudy,06:52:00,,21.0,3,Light air movement (1-3 mph) smoke drifts,2018
